"player_id","player_name","starter","points","ppg_avg","vbd_mfl_total","vbd_mfl_avg","vbd_true_total","vbd_true_avg","true_position","mfl_position","tier_mfl","tier_true"
13164,"Kupp, Cooper",0,413.9,17.1388,15.675,15.675,15.675,15.675,"WR","WR",1,1
13589,"Allen, Josh",0,396.72,21.9755,8.506,8.506,8.506,8.506,"QB","QB",1,1
14779,"Herbert, Justin",0,368.34,22.972,6.732,6.732,6.732,6.732,"QB","QB",1,1
5848,"Brady, Tom",0,364.7,19.8688,6.505,6.505,6.505,6.505,"QB","QB",1,1
14802,"Taylor, Jonathan",0,362.6,19.791,13.656,13.656,13.656,13.656,"RB","RB",1,1
13116,"Mahomes, Patrick",0,352.46,21.3656,5.74,5.74,5.74,5.74,"QB","QB",1,1
11675,"Adams, Davante",0,332.8,20.7064,11.993,11.993,11.993,11.993,"WR","WR",1,1
14777,"Burrow, Joe",0,330.24,19.456,4.351,4.351,4.351,4.351,"QB","QB",1,1
9431,"Stafford, Matthew",0,329.22,18.3466,4.287,4.287,4.287,4.287,"QB","QB",1,1
14783,"Hurts, Jalen",0,323.16,14.62,5.255,5.255,5.255,5.255,"QB","QB",1,1
7836,"Rodgers, Aaron",0,323.08,20.6384,5.25,5.25,5.25,5.25,"QB","QB",1,1
13404,"Ekeler, Austin",0,317.9,15.2796,12.187,12.187,12.187,12.187,"RB","RB",1,1
14136,"Samuel, Deebo",0,314.25,15.0506666666667,10.756,10.756,10.756,10.756,"WR","WR",1,1
14836,"Jefferson, Justin",0,309.3,18.2345,9.137,9.137,9.137,9.137,"WR","WR",1,1
13813,"Oluokun, Foyesade",1,309,12.54475,9.045,9.045,9.912,9.912,"LB","LB",1,1
12620,"Prescott, Dak",0,304.76,21.3608,4.028,4.028,4.028,4.028,"QB","QB",1,1
15281,"Chase, Ja'Marr",0,301,18.812,8.618,8.618,8.618,8.618,"WR","WR",1,1
12801,"Hill, Tyreek",0,296.3,18.9544,8.325,8.325,8.325,8.325,"WR","WR",1,1
14056,"Murray, Kyler",0,293.38,21.9813333333333,6.279,6.279,6.279,6.279,"QB","QB",1,1
15254,"Harris, Najee",0,291.2,18.2,9.194,9.194,9.194,9.194,"RB","RB",1,1
13131,"Mixon, Joe",0,288.9,15.3066,9.05,9.05,9.05,9.05,"RB","RB",1,1
10700,"Cousins, Kirk",0,287.44,18.7108,2.874,2.874,2.874,2.874,"QB","QB",1,1
13671,"Andrews, Mark",0,284.6,12.6295,4.106,4.106,4.106,4.106,"TE","TE",1,1
10775,"Wagner, Bobby",1,284,17.0868,7.483,7.483,8.35,8.35,"LB","LB",1,1
12779,"Campbell, De'Vondre",1,281,13.0374,7.295,7.295,8.162,8.162,"LB","LB",1,1
13696,"Smith, Roquan",1,278,16.27075,7.108,7.108,7.975,7.975,"LB","LB",1,1
14892,"Brooks, Jordyn",1,273,11.9595,6.795,6.795,7.662,7.662,"LB","LB",1,1
11728,"Mosley, C.J.",1,265,15.647,7.4,7.4,8.267,8.267,"LB","LB",1,1
14208,"Johnson, Diontae",0,264.3,14.603,7.426,7.426,7.426,7.426,"WR","WR",1,1
12239,"Kendricks, Eric",1,263,15.277,6.171,6.171,7.038,7.038,"LB","LB",1,1
12186,"Diggs, Stefon",0,262.4,16.6374,6.206,6.206,6.206,6.206,"WR","WR",1,1
11644,"Carr, Derek",0,260.62,15.9516,0,0,0,0,"QB","QB",1,1
10697,"Tannehill, Ryan",0,259.08,17.956,-0.0970000000000013,-0.0970000000000013,-0.0970000000000013,-0.0970000000000013,"QB","QB",2,2
14123,"Renfrow, Hunter",0,258.75,11.9426666666667,5.978,5.978,5.978,5.978,"WR","WR",1,1
12610,"Wentz, Carson",0,256.92,18.7038,-0.232000000000003,-0.232000000000003,-0.232000000000003,-0.232000000000003,"QB","QB",2,2
13593,"Jackson, Lamar",0,255.98,20.72825,5.043,5.043,5.043,5.043,"QB","QB",2,2
13129,"Fournette, Leonard",0,255.6,15.7058,9.251,9.251,9.251,9.251,"RB","RB",1,1
12238,"Perryman, Denzel",1,254,10.5394,7.876,7.876,8.743,8.743,"LB","LB",1,1
13733,"Leonard, Darius",1,251,19.503,6.466,6.466,7.333,7.333,"LB","LB",1,1
11244,"Kelce, Travis",0,250.4,17.5348,3.011,3.011,3.011,3.011,"TE","TE",1,1
13762,"White, Kyzir",1,249,11.09925,5.295,5.295,6.162,6.162,"LB","LB",1,1
14260,"Holcomb, Cole",1,249,13.255,6.333,6.333,7.2,7.2,"LB","LB",1,1
11222,"Allen, Keenan",0,246.6,16.8374,6.246,6.246,6.246,6.246,"WR","WR",1,1
11225,"Patterson, Cordarrelle",0,245.42,8.1174,6.167,6.167,6.167,6.167,"WR","WR",1,1
13163,"Godwin, Chris",0,244.4,14.1152,7.263,7.263,7.263,7.263,"WR","WR",1,1
12625,"Elliott, Ezekiel",0,243.06,18.4942,6.185,6.185,6.185,6.185,"RB","RB",1,1
15284,"Waddle, Jaylen",0,239.59,15.973,5.779,5.779,5.779,5.779,"WR","WR",2,2
12745,"Jones, Deion",1,237,15.8472,5.533,5.533,6.4,6.4,"LB","LB",1,1
11671,"Evans, Mike",0,235.6,16.1792,5.513,5.513,5.513,5.513,"WR","WR",2,2
12476,"Heinicke, Taylor",0,234.76,7.687,-0.638000000000002,-0.638000000000002,-0.638000000000002,-0.638000000000002,"QB","QB",2,2
14102,"Metcalf, DK",0,233.5,14.498,4.4,4.4,4.4,4.4,"WR","WR",2,2
14218,"Okereke, Bobby",1,233,10.836,4.295,4.295,5.162,5.162,"LB","LB",2,2
14832,"Lamb, CeeDee",0,232.7,14.9035,5.319,5.319,5.319,5.319,"WR","WR",2,2
13319,"Jones, Aaron",0,230.57,14.9396,6.365,6.365,6.365,6.365,"RB","RB",1,1
13146,"Conner, James",0,230.4,13.298,7.451,7.451,7.451,7.451,"RB","RB",1,1
14168,"White, Devin",1,229,16.3276666666667,4.045,4.045,4.912,4.912,"LB","LB",2,2
15241,"Jones, Mac",0,228.1,14.256,-2.033,-2.033,-2.033,-2.033,"QB","QB",2,2
11760,"Garoppolo, Jimmy",0,227.76,15.3796,-0.0200000000000031,-0.0200000000000031,-0.0200000000000031,-0.0200000000000031,"QB","QB",2,2
9099,"Ryan, Matt",0,227.08,17.9876,-2.096,-2.096,-2.096,-2.096,"QB","QB",2,2
14412,"Singleton, Alex",0,227,9.146,3.921,3.921,4.788,4.788,"LB","LB",2,2
11674,"Cooks, Brandin",0,226.2,13.593,4.886,4.886,4.886,4.886,"WR","WR",2,2
12287,"Hicks, Jordan",1,225,13.316,3.795,3.795,4.662,4.662,"LB","LB",2,2
10703,"Wilson, Russell",0,223.8,20.727,0.925999999999998,0.925999999999998,0.925999999999998,0.925999999999998,"QB","QB",2,2
13214,"Watt, T.J.",0,223,12.5426,5.662,5.662,7.991,7.991,"DL","LB",2,1
13713,"Fitzpatrick, Minkah",1,223,11.93525,4.367,4.367,4.367,4.367,"DB","DB",1,1
13743,"Warner, Fred",1,223,14.93525,4.6,4.6,5.467,5.467,"LB","LB",2,2
13635,"Moore, D.J.",0,222.34,13.47225,3.702,3.702,3.702,3.702,"WR","WR",2,2
10783,"Smith, Harrison",1,222,13.0028,5.357,5.357,5.357,5.357,"DB","DB",1,1
14105,"Brown, Marquise",0,221.6,12.2413333333333,4.579,4.579,4.579,4.579,"WR","WR",2,2
7401,"Roethlisberger, Ben",0,220.74,16.2016,-1.573,-1.573,-1.573,-1.573,"QB","QB",2,2
14835,"Higgins, Tee",0,220.1,13.973,5.527,5.527,5.527,5.527,"WR","WR",2,2
13154,"Williams, Mike",0,219.7,9.8718,4.453,4.453,4.453,4.453,"WR","WR",2,2
14842,"Pittman, Michael",0,218.2,10.623,3.444,3.444,3.444,3.444,"WR","WR",2,2
13132,"Kamara, Alvin",0,217.95,21.249,9.157,9.157,9.157,9.157,"RB","RB",1,1
13714,"James, Derwin",1,215,13.898,4.857,4.857,4.857,4.857,"DB","DB",1,1
15350,"Parsons, Micah",1,215,13.438,3.171,3.171,4.038,4.038,"LB","LB",2,2
12187,"Lockett, Tyler",0,214.55,14.3792,4.109,4.109,4.109,4.109,"WR","WR",2,2
13470,"Moore, Kenny",1,213,11.8492,2.812,2.812,2.812,2.812,"DB","DB",1,1
14852,"Gibson, Antonio",0,211,14.3265,5.061,5.061,5.061,5.061,"RB","RB",1,1
11640,"Bridgewater, Teddy",0,210.68,8.5362,-1.24,-1.24,-1.24,-1.24,"QB","QB",2,2
13325,"Woods, Xavier",1,210,9.113,2.625,2.625,2.625,2.625,"DB","DB",1,1
14322,"Edwards, T.J.",0,210,8.34,2.858,2.858,3.725,3.725,"LB","LB",2,2
13610,"Chubb, Nick",0,209.3,15.44625,7.094,7.094,7.094,7.094,"RB","RB",1,1
12752,"Byard, Kevin",1,208,12.5844,2.5,2.5,2.5,2.5,"DB","DB",1,1
11316,"Ryan, Logan",1,207,12.948,4.286,4.286,4.286,4.286,"DB","DB",1,1
14518,"Thompson, Jalen",1,206,9.26933333333333,2.375,2.375,2.375,2.375,"DB","DB",1,1
14073,"Jacobs, Josh",0,205.6,15.018,5.68,5.68,5.68,5.68,"RB","RB",1,1
14927,"Chinn, Jeremy",1,204,14.005,2.25,2.25,2.25,2.25,"DB","DB",1,1
15237,"Lawrence, Trevor",0,202.42,12.651,-3.638,-3.638,-3.638,-3.638,"QB","QB",2,2
15287,"St. Brown, Amon-Ra",0,201.2,12.575,2.381,2.381,2.381,2.381,"WR","WR",2,2
13633,"Kirk, Christian",0,201.07,11.90025,2.373,2.373,2.373,2.373,"WR","WR",3,3
14109,"McLaurin, Terry",0,200.2,13.7353333333333,2.318,2.318,2.318,2.318,"WR","WR",3,3
15029,"Crowder, Tae",1,200,11.0225,2.233,2.233,3.1,3.1,"LB","LB",2,2
11938,"Thielen, Adam",0,199.8,15.6234,5.175,5.175,5.175,5.175,"WR","WR",3,3
13128,"Cook, Dalvin",0,199.1,18.5128,7.586,7.586,7.586,7.586,"RB","RB",2,2
15256,"Williams, Javonte",0,197.5,12.344,3.338,3.338,3.338,3.338,"RB","RB",2,2
12720,"Kearse, Jayron",1,197,5.7064,1.812,1.812,1.812,1.812,"DB","DB",1,1
14887,"Simmons, Isaiah",1,197,9.437,2.045,2.045,2.912,2.912,"LB","LB",2,2
13590,"Mayfield, Baker",0,196.9,16.1195,-2.225,-2.225,-2.225,-2.225,"QB","QB",2,2
14974,"Mooney, Darnell",0,195.4,10.8645,2.019,2.019,2.019,2.019,"WR","WR",3,3
14797,"Swift, D'Andre",0,195.3,15.5145,7.269,7.269,7.269,7.269,"RB","RB",2,2
10266,"Heyward, Cameron",1,195,9.6566,5.626,5.626,4.25,4.25,"DL","DL",1,1
12718,"Bell, Vonn",1,195,12.1156,1.688,1.688,1.688,1.688,"DB","DB",1,1
14075,"Harris, Damien",0,194.8,7.88133333333333,4.908,4.908,4.908,4.908,"RB","RB",2,2
14903,"Diggs, Trevon",1,193.5,12.4635,1.594,1.594,1.594,1.594,"DB","DB",1,1
12626,"Henry, Derrick",0,193.3,17.206,15.156,15.156,15.156,15.156,"RB","RB",2,2
12768,"Schobert, Joe",1,193,15.6504,2.6,2.6,3.467,3.467,"LB","LB",2,2
13251,"Baker, Budda",1,193,13.4974,1.562,1.562,1.562,1.562,"DB","DB",2,2
13299,"Kittle, George",0,193,13.9292,1.164,1.164,1.164,1.164,"TE","TE",1,1
14221,"Williams, Quincy",1,193,7.55733333333333,2.6,2.6,3.467,3.467,"LB","LB",2,2
12828,"Grugier-Hill, Kamu",1,192,5.5878,4.502,4.502,5.369,5.369,"LB","LB",3,2
14184,"Abram, Johnathan",1,192,11.238,3.214,3.214,3.214,3.214,"DB","DB",2,2
13772,"Schultz, Dalton",0,191.7,5.8635,-1.701,-1.701,-1.701,-1.701,"TE","TE",1,1
10816,"Davis, Demario",1,191,14.3214,2.466,2.466,3.333,3.333,"LB","LB",3,3
14590,"Al-Shaair, Azeez",1,191,6.65,4.425,4.425,5.292,5.292,"LB","LB",3,3
12611,"Goff, Jared",0,190.98,17.3494,-1.598,-1.598,-1.598,-1.598,"QB","QB",3,3
11317,"Poyer, Jordan",1,190,13.6426,2.167,2.167,2.167,2.167,"DB","DB",2,2
12175,"Cooper, Amari",0,189.6,13.9126,3.349,3.349,3.349,3.349,"WR","WR",3,3
13623,"Williams, Darrel",0,188.3,5.89775,2.763,2.763,2.763,2.763,"RB","RB",2,2
12349,"Diggs, Quandre",1,188,10.025,1.25,1.25,1.25,1.25,"DB","DB",2,2
14071,"Montgomery, David",0,187.1,14.2956666666667,5.386,5.386,5.386,5.386,"RB","RB",2,2
12231,"Thompson, Shaq",1,186,11.767,4.041,4.041,4.908,4.908,"LB","LB",3,3
12817,"Brown, Anthony",1,185,8.2702,1.062,1.062,1.062,1.062,"DB","DB",2,2
11382,"Hyde, Micah",1,184.4,9.9668,1.025,1.025,1.025,1.025,"DB","DB",2,2
12767,"Simmons, Justin",1,184,12.0326,1,1,1,1,"DB","DB",2,2
14908,"McKinney, Xavier",1,184,9.4165,1,1,1,1,"DB","DB",2,2
14928,"Wilson, Logan",1,184,9.7435,3.887,3.887,4.754,4.754,"LB","LB",3,3
12650,"Boyd, Tyler",0,183.89,11.9664,1.299,1.299,1.299,1.299,"WR","WR",3,3
10768,"David, Lavonte",1,183,15.4782,3.81,3.81,4.677,4.677,"LB","LB",3,3
12308,"Amos, Adrian",1,183,11.151,0.938000000000001,0.938000000000001,0.938000000000001,0.938000000000001,"DB","DB",2,2
11757,"Donald, Aaron",1,181,10.3072,4.75,4.75,3.374,3.374,"DL","DL",1,1
12711,"Ramsey, Jalen",1,181,9.7982,1.567,1.567,1.567,1.567,"DB","DB",2,2
13917,"Jackson, J.C.",1,181,8.09625,0.811999999999999,0.811999999999999,0.811999999999999,0.811999999999999,"DB","DB",2,2
14991,"Fuller, Jordan",1,181,11.2,1.567,1.567,1.567,1.567,"DB","DB",2,2
12151,"Gordon, Melvin",0,180.5,16.3614,3.027,3.027,3.027,3.027,"RB","RB",2,2
13306,"Walker, Anthony",1,180,11.1142,4.733,4.733,5.6,5.6,"LB","LB",3,3
13706,"Baker, Jerome",1,180,12.40625,1.733,1.733,2.6,2.6,"LB","LB",3,3
14778,"Tagovailoa, Tua",0,179.76,13.92,-1.309,-1.309,-1.309,-1.309,"QB","QB",3,3
15282,"Smith, DeVonta",0,179.5,11.219,1.025,1.025,1.025,1.025,"WR","WR",3,3
13697,"Edmunds, Tremaine",1,179,14.11025,2.519,2.519,3.386,3.386,"LB","LB",3,3
14805,"Dillon, AJ",0,178.9,7.4225,2.175,2.175,2.175,2.175,"RB","RB",2,2
15355,"Bolton, Nick",0,178,11.867,1.6,1.6,2.467,2.467,"LB","LB",3,3
14127,"Meyers, Jakobi",0,177.65,8.49366666666667,0.908999999999999,0.908999999999999,0.908999999999999,0.908999999999999,"WR","WR",3,3
14059,"Jones, Daniel",0,177.52,16.1483333333333,-0.151,-0.151,-0.151,-0.151,"QB","QB",3,3
14085,"Pollard, Tony",0,177.27,9.10233333333333,2.812,2.812,2.812,2.812,"RB","RB",2,2
14896,"Queen, Patrick",1,176,12,0.733000000000001,0.733000000000001,1.6,1.6,"LB","LB",3,3
14921,"Dugger, Kyle",1,176,9.4525,1.233,1.233,1.233,1.233,"DB","DB",3,3
14813,"Robinson, James",0,175.9,15.2605,3.558,3.558,3.558,3.558,"RB","RB",2,2
13418,"Bourne, Kendrick",0,175.3,7.335,0.761999999999999,0.761999999999999,0.761999999999999,0.761999999999999,"WR","WR",3,3
12714,"Fuller, Kendall",1,175,9.8934,1.167,1.167,1.167,1.167,"DB","DB",3,3
13232,"King, Desmond",1,174.31,10.1906,1.121,1.121,1.121,1.121,"DB","DB",3,3
15329,"Pitts, Kyle",0,173.8,10.863,-2.819,-2.819,-2.819,-2.819,"TE","TE",1,1
11313,"Mathieu, Tyrann",1,173,11.3294,1.033,1.033,1.033,1.033,"DB","DB",3,3
14080,"Singletary, Devin",0,172.6,10.7443333333333,1.782,1.782,1.782,1.782,"RB","RB",2,2
13224,"Lattimore, Marshon",1,172,10.7532,0.967000000000001,0.967000000000001,0.967000000000001,0.967000000000001,"DB","DB",3,3
14909,"Winfield, Antoine",1,172,13.0725,3.833,3.833,3.833,3.833,"DB","DB",3,3
14918,"Terrell, A.J.",1,172,11.519,0.967000000000001,0.967000000000001,0.967000000000001,0.967000000000001,"DB","DB",3,3
14081,"Gaskin, Myles",0,171.47,10.6076666666667,1.711,1.711,1.711,1.711,"RB","RB",3,3
14964,"Hall, Bryce",1,171,10.2815,0.188000000000001,0.188000000000001,0.188000000000001,0.188000000000001,"DB","DB",3,3
10269,"Quinn, Robert",1,170,7.1266,1.066,1.066,1.933,1.933,"LB","LB",3,3
12302,"Wilson, Damien",1,170,7.1904,0.358000000000001,0.358000000000001,1.225,1.225,"LB","LB",4,3
13737,"Bates, Jessie",1,170,13.00525,0.833,0.833,0.833,0.833,"DB","DB",3,3
15001,"Curl, Kamren",1,170,11.4475,0.833,0.833,0.833,0.833,"DB","DB",3,3
13700,"Landry, Harold",1,169,8.98125,0.295,0.295,2.624,2.624,"DL","LB",4,1
13747,"Walker, Tracy",1,169,9.95025,1.571,1.571,1.571,1.571,"DB","DB",3,3
14186,"Rapp, Taylor",1,168,10.9,0,0,0,0,"DB","DB",3,3
14104,"Brown, A.J.",0,166.1,15.0836666666667,3.648,3.648,3.648,3.648,"WR","WR",3,3
13775,"Bentley, Ja'Whaun",0,166,8.95175,0.800000000000001,0.800000000000001,1.667,1.667,"LB","LB",4,4
11247,"Ertz, Zach",0,165.3,12.7728,-3.351,-3.351,-3.351,-3.351,"TE","TE",1,1
14210,"Pratt, Germaine",0,165.06,9.189,0.737,0.737,1.604,1.604,"LB","LB",4,4
12250,"Collins, Landon",1,165,13.3146,2.192,2.192,2.192,2.192,"DB","DB",4,4
13674,"Goedert, Dallas",0,165,9.261,-2.682,-2.682,-2.682,-2.682,"TE","TE",1,1
14840,"Aiyuk, Brandon",0,165,12.8975,0.117999999999999,0.117999999999999,0.117999999999999,0.117999999999999,"WR","WR",3,3
8851,"Folk, Nick",0,164.45,7.98625,1.461,1.461,1.461,1.461,"PK","PK",1,1
14180,"Murphy, Byron",1,164.4,9.84566666666667,0.460000000000001,0.460000000000001,0.460000000000001,0.460000000000001,"DB","DB",4,4
14185,"Adderley, Nasir",1,163.44,7.21433333333333,1.174,1.174,1.174,1.174,"DB","DB",4,4
14087,"Henderson, Darrell",0,163.4,8.05366666666667,4.611,4.611,4.611,4.611,"RB","RB",3,3
10976,"Tucker, Justin",0,163.1,9.979,1.377,1.377,1.377,1.377,"PK","PK",1,1
14858,"Jefferson, Van",0,163.1,6.575,0,0,0,0,"WR","WR",3,3
12702,"Jack, Myles",1,163,12.5094,1.376,1.376,2.243,2.243,"LB","LB",4,4
9861,"Jackson, Kareem",1,162,11.36,0.300000000000001,0.300000000000001,0.300000000000001,0.300000000000001,"DB","DB",4,4
13774,"Reed, D.J.",1,161.57,8.48275,1.928,1.928,1.928,1.928,"DB","DB",4,4
12088,"Phillips, Adrian",1,161,9.711,-0.438000000000001,-0.438000000000001,-0.438000000000001,-0.438000000000001,"DB","DB",4,4
13230,"Adams, Jamal",1,161,14.0674,2.917,2.917,2.917,2.917,"DB","DB",4,4
13307,"Milano, Matt",1,161,10.5632,0.466000000000001,0.466000000000001,1.333,1.333,"LB","LB",4,4
13672,"Gesicki, Mike",0,160.8,7.95175,-3.632,-3.632,-3.632,-3.632,"TE","TE",1,1
11772,"Kirksey, Christian",1,160,12.909,3.066,3.066,3.933,3.933,"LB","LB",4,4
13198,"Garrett, Myles",1,160,9.4358,3.438,3.438,2.062,2.062,"DL","DL",1,1
13716,"Edmunds, Terrell",1,160,9.9605,-0.5,-0.5,-0.5,-0.5,"DB","DB",4,4
12734,"Floyd, Leonard",1,159,8.0326,-0.328999999999999,-0.328999999999999,2,2,"DL","LB",4,1
13281,"Douglas, Rasul",1,159,8.384,3.955,3.955,3.955,3.955,"DB","DB",4,4
14147,"Bosa, Nick",1,159,8.06266666666667,3.376,3.376,2,2,"DL","DL",1,1
10738,"Jones, Marvin",0,158.4,13.1978,-0.294,-0.294,-0.294,-0.294,"WR","WR",4,4
14162,"Wilkins, Christian",0,158.1,7.81666666666667,3.319,3.319,1.943,1.943,"DL","DL",1,1
12985,"Littleton, Cory",0,158,11.65,-0.391999999999999,-0.391999999999999,0.475,0.475,"LB","LB",4,4
13764,"Johnson, Taron",1,158,9.941,0.0329999999999995,0.0329999999999995,0.0329999999999995,0.0329999999999995,"DB","DB",4,4
14956,"Sneed, L'Jarius",1,158,11.532,0.786,0.786,0.786,0.786,"DB","DB",4,4
14244,"Gay, Matt",0,157.75,9.48766666666667,1.042,1.042,1.042,1.042,"PK","PK",1,1
13638,"Berrios, Braxton",0,157.71,6.13033333333333,-0.337000000000002,-0.337000000000002,-0.337000000000002,-0.337000000000002,"WR","WR",4,4
13592,"Darnold, Sam",0,157.62,14.15625,-1.96,-1.96,-1.96,-1.96,"QB","QB",3,3
15263,"Mitchell, Elijah",0,156.5,14.227,5.221,5.221,5.221,5.221,"RB","RB",3,3
14137,"Fant, Noah",0,156.4,9.12666666666667,-3.255,-3.255,-3.255,-3.255,"TE","TE",1,1
14143,"Knox, Dawson",0,155.8,7.39166666666667,-2.553,-2.553,-2.553,-2.553,"TE","TE",1,1
15368,"McPherson, Evan",0,155.25,9.703,0.885999999999999,0.885999999999999,0.885999999999999,0.885999999999999,"PK","PK",1,1
12075,"Barrett, Shaq",1,155,8.7016,0.0660000000000007,0.0660000000000007,2.395,2.395,"DL","LB",4,1
13245,"Reddick, Haason",1,155,8.904,0.0660000000000007,0.0660000000000007,2.395,2.395,"DL","LB",4,1
10292,"Jordan, Cameron",1,154,9.9908,3.705,3.705,2.329,2.329,"DL","DL",1,1
11723,"Van Noy, Kyle",1,154,11.1224,0,0,0.866999999999999,0.866999999999999,"LB","LB",4,4
15239,"Wilson, Zach",0,153.98,12.832,-3.457,-3.457,-3.457,-3.457,"QB","QB",3,3
15258,"Carter, Michael",0,153.5,11.808,2.802,2.802,2.802,2.802,"RB","RB",3,3
13718,"Carlson, Daniel",0,153.25,8.073,0.760999999999999,0.760999999999999,0.760999999999999,0.760999999999999,"PK","PK",1,1
13263,"Awuzie, Chidobe",1,153,9.4732,0.429,0.429,0.429,0.429,"DB","DB",4,4
15362,"Surtain II, Patrick",1,153,9.562,-0.938000000000001,-0.938000000000001,-0.938000000000001,-0.938000000000001,"DB","DB",5,5
11936,"Boswell, Chris",0,152.85,8.2252,0.736000000000001,0.736000000000001,0.736000000000001,0.736000000000001,"PK","PK",1,1
14328,"Wingard, Andrew",1,152.4,6.60466666666667,-0.34,-0.34,-0.34,-0.34,"DB","DB",5,5
10973,"Beasley, Cole",0,152.2,10.41,-0.0470000000000006,-0.0470000000000006,-0.0470000000000006,-0.0470000000000006,"WR","WR",4,4
9430,"Jenkins, Malcolm",1,152,11.5264,-0.367000000000001,-0.367000000000001,-0.367000000000001,-0.367000000000001,"DB","DB",5,5
13227,"Lewis, Jourdan",1,152,7.3488,-0.367000000000001,-0.367000000000001,-0.367000000000001,-0.367000000000001,"DB","DB",5,5
13322,"Clark, Chuck",1,152,6.7382,-0.367000000000001,-0.367000000000001,-0.367000000000001,-0.367000000000001,"DB","DB",5,5
13767,"Maddox, Avonte",0,152,8.25825,-1,-1,-1,-1,"DB","DB",5,5
15034,"Callaway, Marquez",0,151.9,7.166,-0.700000000000001,-0.700000000000001,-0.700000000000001,-0.700000000000001,"WR","WR",4,4
12742,"Howard, Xavien",1,151,9.52,-0.433,-0.433,-0.433,-0.433,"DB","DB",5,5
12676,"Henry, Hunter",0,150.7,10.3655,-4.263,-4.263,-4.263,-4.263,"TE","TE",1,1
15366,"Holland, Jevon",1,150.6,10.04,-0.460000000000001,-0.460000000000001,-0.460000000000001,-0.460000000000001,"DB","DB",5,5
14977,"Osborn, K.J.",0,150.55,5.2845,-0.785,-0.785,-0.785,-0.785,"WR","WR",4,4
9902,"Gronkowski, Rob",0,150.5,12.35625,0,0,0,0,"TE","TE",1,1
10261,"Green, A.J.",0,150.5,12,-0.161000000000001,-0.161000000000001,-0.161000000000001,-0.161000000000001,"WR","WR",4,4
13253,"Williams, Marcus",1,150,9.3338,-0.5,-0.5,-0.5,-0.5,"DB","DB",5,5
14167,"Allen, Josh",1,150,7.22933333333333,-0.266999999999999,-0.266999999999999,2.062,2.062,"DL","LB",5,1
14245,"Oruwariye, Amani",1,150,7.80266666666667,0.214,0.214,0.214,0.214,"DB","DB",5,5
13268,"Anzalone, Alex",1,149,7.9534,0.376000000000001,0.376000000000001,1.243,1.243,"LB","LB",5,4
14213,"Harris, Will",1,149,5.83333333333333,-1.188,-1.188,-1.188,-1.188,"DB","DB",5,5
14841,"Claypool, Chase",0,148.6,12.054,0.42,0.42,0.42,0.42,"WR","WR",4,4
14672,"Reeder, Troy",0,148,7.792,-1.017,-1.017,-0.15,-0.15,"LB","LB",5,4
13630,"Sutton, Courtland",0,147.3,10.3065,-0.988000000000001,-0.988000000000001,-0.988000000000001,-0.988000000000001,"WR","WR",4,4
13898,"Joseph, Greg",0,147.25,6.51633333333333,0.385999999999999,0.385999999999999,0.385999999999999,0.385999999999999,"PK","PK",1,1
11232,"Hopkins, DeAndre",0,147.2,18.5232,4.526,4.526,4.526,4.526,"WR","WR",4,4
12795,"Judon, Matt",1,147,8.6004,-1.079,-1.079,1.25,1.25,"DL","LB",5,2
13760,"Whitehead, Jordan",1,147,10.2325,0.808,0.808,0.808,0.808,"DB","DB",5,5
11293,"Ogletree, Alec",0,146,10.64,-0.533999999999999,-0.533999999999999,0.333,0.333,"LB","LB",5,4
11348,"Slay, Darius",1,146,9.544,-1.375,-1.375,-1.375,-1.375,"DB","DB",6,6
12831,"Roberts, Elandon",0,146,7.2258,-1.142,-1.142,-0.275,-0.275,"LB","LB",5,4
14138,"Hockenson, T.J.",0,145.3,9.95066666666667,-1.574,-1.574,-1.574,-1.574,"TE","TE",2,2
12225,"Williams, Leonard",1,145,6.7648,2.5,2.5,1.124,1.124,"DL","DL",1,2
13726,"Edmonds, Chase",0,144.3,8.4275,3.019,3.019,3.019,3.019,"RB","RB",3,3
13607,"Michel, Sony",0,144.1,9.482,0,0,0,0,"RB","RB",3,3
14910,"Jones, Brandon",0,144,8.518,-0.214,-0.214,-0.214,-0.214,"DB","DB",6,6
13303,"Elliott, Jake",0,142.3,7.4256,0.077,0.077,0.077,0.077,"PK","PK",1,1
11768,"Ward, Jimmie",1,142,8.4668,-1.033,-1.033,-1.033,-1.033,"DB","DB",6,6
13738,"Jackson, Donte",1,142,9.06875,0.423,0.423,0.423,0.423,"DB","DB",6,6
13959,"Williams, Darious",1,142,7.69966666666667,0.423,0.423,0.423,0.423,"DB","DB",6,6
11660,"Freeman, Devonta",0,141.9,10.4676,0.454000000000001,0.454000000000001,0.454000000000001,0.454000000000001,"RB","RB",3,3
15238,"Fields, Justin",0,141.8,11.817,-4.472,-4.472,-4.472,-4.472,"QB","QB",3,3
13604,"Barkley, Saquon",0,141.7,15.3725,1.894,1.894,1.894,1.894,"RB","RB",3,3
15331,"Freiermuth, Pat",0,141.4,9.427,-4.255,-4.255,-4.255,-4.255,"TE","TE",2,2
15082,"Barnes, Krys",0,141,9.777,-0.866999999999999,-0.866999999999999,0,0,"LB","LB",5,4
13377,"Patrick, Tim",0,140.9,7.15925,-0.801,-0.801,-0.801,-0.801,"WR","WR",4,4
15252,"Mills, Davis",0,140.72,11.727,-4.562,-4.562,-4.562,-4.562,"QB","QB",3,3
12278,"Golden, Markus",0,140,7.228,-0.933999999999999,-0.933999999999999,1.395,1.395,"DL","LB",5,2
